pub_date,author,title,subtitle,era,source,keyword,context,sense_rule
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,密があったのだ。言うまでもなく浅虫権六は自殺ではなかろう。殺されているのさ。下手人は,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,により、甚吉の顔の皮をはぎ、癩病、発狂、自殺と見せて葬り、主人は生きてこの土蔵の中に,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自害,て身ごもったのでございます。一夜キク子が自害して果てようとするのを、かねて私が怪しん,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,説の一つであるが、彼女の死は病死ではなく自害だという風説があった。 なぜなら、風守が,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,まる。わが家族制度の悲しい気風だ。彼女が自害したのはそのためだ。村人たちは彼女の自害,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,自害したのはそのためだ。村人たちは彼女の自害を信じていたし、それによって彼女の罪も許,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,風守が不治の病気であるために、その生母が自害したというではないか。それに、あの怖しい,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,。 新十郎はそれを整理して、風守の生母が自害したという風説がそれまでに知り得た最も重,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,べきであったのさ。業病の血をもつ母の故に自害した先妻も哀れの至り。謎をとけば、哀れの,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,だ。風守は癩病。これによって哀れその母は自害。謎をとくほど哀れの至り。木々彦は逆行性,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,がないので、真の後嗣を生むべき人のために自害して果てました。しかし、真実の後嗣を得た,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,て来たのです。英信は私宛の告白をのこして自害しましたよ。私が説明するよりも、告白状が,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その九　覆面屋敷,Meiji,「坂口安吾全集　10」筑摩書房,自害,母は真の後嗣の母たるべき人のために覚悟の自害をとげられた由であります。風守さまの人デ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,れに最も血の近い五名の骨肉が盗み、殺し、自殺する動機をつくり機会を与えて、それを見物,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,カとヒモでむすび、自らノドを突いた覚悟の自殺のようであった。 さて、この部屋につゞい,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,していた。ミネの夫殺しであり、そのための自殺であった。アンドンをつける落着きをもつ唯,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,のはフシギではない。 「ミネが夫を殺して自殺したものと断定しますが、結城さんの御意見,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,武田信玄が自然死であるか、他殺であるか、自殺であるか、その犯人でもさがした方がマシな,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自害,、いつかバラバラになり、ミネが後に残って自害したことは、それが発見されるまで四名の男,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自害,し殺してしまったのでしょう。なお、ミネが自害したのは、二人の実子のいずれかが犯人であ,General
2004年1月9日,中里介山,大菩薩峠,弁信の巻,Meiji,「大菩薩峠13」ちくま文庫、筑摩書房,自害,院様などは、慶喜が西丸へ入れば、わたしは自害すると言って、温恭院様の前でお泣きなされ,General
2004年1月8日,中里介山,大菩薩峠,白骨の巻,Meiji,「大菩薩峠7」ちくま文庫、筑摩書房,自害,れてしまえば、なお仕方がないじゃないの。自害しようたって、できないこともあるでしょう,General
2004年5月8日,中里介山,大菩薩峠,山科の巻,Meiji,「大菩薩峠19」ちくま文庫、筑摩書房,自殺,攻め落し、柴田勝家が天主へ火をかけて一族自殺し終った、それを秀吉が高台から見下ろして,General
2004年5月8日,中里介山,大菩薩峠,山科の巻,Meiji,「大菩薩峠19」ちくま文庫、筑摩書房,自害,も知れぬ。 二十一 「九重の太夫さんが、自害をなされたお話、それとあの――芹沢《せり,General
2004年9月20日,清水紫琴,したゆく水,,Meiji,「紫琴全集　全一巻」草土文化,自殺,ぐつと突込んだ、剃刀はお園がもの。これが自殺でなからふかと。まだここのみは、明けやら,General
2004年9月20日,清水紫琴,したゆく水,,Meiji,「紫琴全集　全一巻」草土文化,自殺,のがある。検死の邪魔にならふか知らぬが、自殺他殺も知らいでは、深井様へのいひわけが、,General
2004年9月20日,清水紫琴,したゆく水,,Meiji,「紫琴全集　全一巻」草土文化,自害,お暇致しまする。私さへに居りませずば、御自害沙汰には及ばぬ事。必ず必ず御短気な事、あ,General
2004年9月20日,清水紫琴,したゆく水,,Meiji,「紫琴全集　全一巻」草土文化,自害,へば、奥様も、私がお邸出たからは、よも御自害はなさるまい。それに私が死んだらば、今宵,General
2005年2月21日,国枝史郎,紅白縮緬組,,Meiji,「銅銭会事変　短編」国枝史郎伝奇文庫27、講談社,自殺,窮されて遊里に忍び、遂げられざるを知って自殺す云々」と。しかし、自害した真の原因は、,General
2005年2月21日,国枝史郎,紅白縮緬組,,Meiji,「銅銭会事変　短編」国枝史郎伝奇文庫27、講談社,自害,美しい若衆は何者であろう？　何んのために自害したのであろう？ 古い当時の記録を見ると,General
2005年2月21日,国枝史郎,紅白縮緬組,,Meiji,「銅銭会事変　短編」国枝史郎伝奇文庫27、講談社,自害,られざるを知って自殺す云々」と。しかし、自害した真の原因は、お伝の方の美貌に魅せられ,General
2006年9月21日,倉田百三,俊寛,,Meiji,「出家とその弟子　他一編」旺文社文庫、旺文社,自殺,康頼　侮辱《ぶじょく》されながら、しかも自殺できないほどの苛責《かしゃく》がありまし,General
2006年9月21日,倉田百三,俊寛,,Meiji,「出家とその弟子　他一編」旺文社文庫、旺文社,自殺,もしか絶望のあまり岩かどに頭を打ちつけて自殺でもなさりはすまいか。いやいやそんなこと,General
2006年9月21日,倉田百三,俊寛,,Meiji,「出家とその弟子　他一編」旺文社文庫、旺文社,自害,れるのを恐れて、子供を刺《さ》し殺して、自害《じがい》しはしなかったろうか。いや決し,General
2006年9月21日,倉田百三,俊寛,,Meiji,「出家とその弟子　他一編」旺文社文庫、旺文社,自害,の安否《あんぴ》も定《き》まらぬうちに、自害する勇気はとてもあるまい。それに有王《あ,General
2006年9月21日,倉田百三,俊寛,,Meiji,「出家とその弟子　他一編」旺文社文庫、旺文社,自害,ように！ 俊寛　あゝ亡《な》くなったか。自害《じがい》したか。 有王　（思いきりたる,General
2005年6月3日,国枝史郎,血ぬられた懐刀,,Meiji,「国枝史郎伝奇全集　巻五」未知谷,自害, 「もしものことがあろうものなら、潔よく自害をいたします」 九燿の星の紋所の付いた、,General
2005年6月3日,国枝史郎,血ぬられた懐刀,,Meiji,「国枝史郎伝奇全集　巻五」未知谷,自害,れて居る。聚楽第は亡ぼされて、秀次公には自害されよう。従って俺も腹を切る。お前の後を,General
2005年6月3日,国枝史郎,血ぬられた懐刀,,Meiji,「国枝史郎伝奇全集　巻五」未知谷,自害,れている、血にぬれている！　ああお紅殿は自害なされた！　常陸介殿！」 と、飛びかかる,General
2005年6月3日,国枝史郎,血ぬられた懐刀,,Meiji,「国枝史郎伝奇全集　巻五」未知谷,自害,と、飛びかかるようにしたが、 「お紅殿は自害を致しましたぞ！」 「うむ」と云うと木村,General
2005年6月3日,国枝史郎,血ぬられた懐刀,,Meiji,「国枝史郎伝奇全集　巻五」未知谷,自害,関白秀次が喚いていた。 「女は死んだか、自害したか、ワッ、ハッ、ハッ、それもよかろう,General
2005年6月3日,国枝史郎,血ぬられた懐刀,,Meiji,「国枝史郎伝奇全集　巻五」未知谷,自害,る。 たった今女が死んだのである。懐刀で自害をしたのである。で、すっかり怯かされてい,General
2005年6月3日,国枝史郎,血ぬられた懐刀,,Meiji,「国枝史郎伝奇全集　巻五」未知谷,自害,、秀次は鼻を鳴らしたが 「先刻《さっき》自害をした女のように其方も自害をしたいそうな,General
